id,name,created_at
2924,lock,2025-03-17 19:08:42.91046
5383,MTN,2025-03-18 02:28:45.275906
5384,MTN group,2025-03-18 02:28:45.275906
5386,Orange,2025-03-18 02:28:45.275906
5388,Telefónica,2025-03-18 02:28:45.275906
5389,Telenor,2025-03-18 02:28:45.275906
5390,Telia sonera,2025-03-18 02:28:45.275906
5391,Tesko,2025-03-18 02:28:45.275906
5392,TIM,2025-03-18 02:28:45.275906
5393,tmobile,2025-03-18 02:28:45.275906
5394,Turkcell,2025-03-18 02:28:45.275906
5396,use another sim,2025-03-18 02:28:45.275906
5397,vodafone,2025-03-18 02:28:45.275906
5410,hp elitebook,2025-03-18 02:31:28.572338
5411,PC Laptop,2025-03-18 02:31:28.572338
5416,Android system recovery menu,2025-03-18 02:32:34.383669
5417,deleted data,2025-03-18 02:32:34.383669
5420,google account,2025-03-18 02:32:34.383669
5422,recover loop,2025-03-18 02:32:34.383669
5443,fault,2025-03-18 02:32:44.526697
5455,tools,2025-03-18 02:34:06.274983
5456,wifi antenna,2025-03-18 02:34:06.274983
5457,wifi not working,2025-03-18 02:34:06.274983
5458,buzzer alarm,2025-03-18 02:34:56.12313
5460,loud speaker,2025-03-18 02:34:56.12313
5370,Waka Waka,2025-03-18 02:25:32.280032
5475,foglights,2025-03-18 02:35:15.157731
5476,headlights,2025-03-18 02:35:15.157731
5477,HID,2025-03-18 02:35:15.157731
5478,HID Conversion Kit,2025-03-18 02:35:15.157731
5479,HID Kit,2025-03-18 02:35:15.157731
5485,E-Ink screen Replacement,2025-03-18 02:44:23.078669
5486,PRS-T3,2025-03-18 02:44:23.078669
5487,Sony Reader,2025-03-18 02:44:23.078669
5492,erased hard drive,2025-03-18 02:51:11.672599
5495,memoes,2025-03-18 02:51:11.672599
5509,appliances,2025-03-18 03:00:13.716128
5539,cable damaged,2025-03-18 03:08:43.410704
5542,earphone jack,2025-03-18 03:08:57.56652
5543,earphone jack repair,2025-03-18 03:08:57.56652
5544,earphones,2025-03-18 03:08:57.56652
5545,earphones connector,2025-03-18 03:08:57.56652
5546,earphones not working,2025-03-18 03:08:57.56652
5548,headphone audio jack,2025-03-18 03:08:57.56652
5549,headphone cable,2025-03-18 03:08:57.56652
5550,headphone connection loose,2025-03-18 03:08:57.56652
5557,Hearing Aid,2025-03-18 03:09:33.42468
5558,RIC,2025-03-18 03:09:33.42468
5559,Starkey,2025-03-18 03:09:33.42468
5560,Wax Guard,2025-03-18 03:09:33.42468
5565,bar keepers friend,2025-03-18 03:10:15.270537
5566,dish,2025-03-18 03:10:15.270537
5567,dishware,2025-03-18 03:10:15.270537
5569,plate,2025-03-18 03:10:15.270537
5339,scratches,2025-03-18 02:21:57.084654
5571,silverware,2025-03-18 03:10:15.270537
5591,microphone broken,2025-03-18 03:16:00.880383
5592,microphone recording issues,2025-03-18 03:16:00.880383
5599,digiti,2025-03-18 03:21:01.638683
5601,earpice speaker,2025-03-18 03:21:01.638683
1309,glass,2025-03-17 12:55:17.439458
5604,loud,2025-03-18 03:21:01.638683
5606,mashed,2025-03-18 03:21:01.638683
5609,t hear,2025-03-18 03:21:01.638683
5610,android 4.0,2025-03-18 03:21:15.48375
5611,envizen,2025-03-18 03:21:15.48375
5613,V100M,2025-03-18 03:21:15.48375
5616,Civic,2025-03-18 03:21:48.276163
5618,honda civic,2025-03-18 03:21:48.276163
5619,key,2025-03-18 03:21:48.276163
5622,cover removal,2025-03-18 03:22:14.366761
5467,speaker broken,2025-03-18 02:34:56.12313
5588,A909,2025-03-18 03:16:00.880383
5589,Azpen,2025-03-18 03:16:00.880383
5633,batter charging issues,2025-03-18 03:22:44.633765
5638,camera battery,2025-03-18 03:26:56.234147
5641,Samsung WB150F,2025-03-18 03:26:56.234147
5643,A5,2025-03-18 03:31:51.858983
5645,audi,2025-03-18 03:31:51.858983
5647,European car,2025-03-18 03:31:51.858983
1181,installation,2025-03-17 12:11:38.641282
5652,luxury,2025-03-18 03:31:51.858983
5653,luxury car,2025-03-18 03:31:51.858983
5654,quattro,2025-03-18 03:31:51.858983
5656,cushion,2025-03-18 03:33:12.316516
5658,headset,2025-03-18 03:33:12.316516
5667,hard brick,2025-03-18 03:34:10.733075
5669,re-imaging,2025-03-18 03:34:10.733075
5672,Wi-Fi + 3G model,2025-03-18 03:34:10.733075
5674,irulu,2025-03-18 03:35:19.157278
